founder_name,company_name,last_funding_type,gender
David Zhi LuoZhang,Bronco AI,pre_seed,
Jeffrey Pan,Bronco AI,pre_seed,
Martin Johnsen,Subsets,pre_seed,
Nikolai Skelbo Neldeberg,Subsets,pre_seed,
Oliver Brandt,Subsets,pre_seed,
Dilip Jain,Gullak.Money,seed,
Manthan Shah,Gullak.Money,seed,
Naimisha Rao,Gullak.Money,seed,
Sajag Agarwal,Movley,seed,
Michael Shi,HyperDX,pre_seed,
Warren Jonhow Lee,HyperDX,pre_seed,
Caleb Peffer,SideGuide,pre_seed,
Eric Ciarla,SideGuide,pre_seed,
Garrett Frohman,SideGuide,pre_seed,
Nicolas Camara,SideGuide,pre_seed,
Sai Arora,Mercoa,pre_seed,
Sandeep Dinesh,Mercoa,pre_seed,
Milad Malek,Dart,pre_seed,
Zack Swafford,Dart,pre_seed,
Aryan Agarwal,Yenmo,seed,
Ashutosh Purohit,Yenmo,seed,
Timothy Carambat,Mintplex Labs,pre_seed,
Anne-Charlotte Chauvet,Gluetrail,pre_seed,
Baptiste Coquelle,Gluetrail,pre_seed,
Gabriel Saruhashi,Emerge Career,seed,
Uzoma Orchingwa,Emerge Career,seed,
James Jiang,EasyCode,pre_seed,
Paul Li,EasyCode,pre_seed,
Benjamin Rhodes-Kropf,SalesPatriot,pre_seed,
Maciej Szymczyk,SalesPatriot,pre_seed,
Nelson Ray,SalesPatriot,pre_seed,
Chetan Kulhari,Magic,seed,
David Guo,Magic,seed,
Renasha Mishra,Magic,seed,
Jeffrey Lange,Scanbase,seed,
Steve Roger,Scanbase,seed,
Brice Douglas,Zaymo,pre_seed,
Daniel J.,Zaymo,pre_seed,
Conrad Lilleness,Conduit,pre_seed,
Saba Khalilnaji,Conduit,pre_seed,
Badal Jain,Layup,seed,
Michael Lemm,Layup,seed,
Ryan Xue,Layup,seed,
Eric Chen,Cakework,pre_seed,
Jessie Young,Cakework,pre_seed,
Selvan Senthivel,Cakework,pre_seed,
Aamir Hudda,Attain,pre_seed,
Joseph Yeh,Attain,pre_seed,
Dipesh Mittal,Doctor Droid,seed,
Siddarth Jain,Doctor Droid,seed,
Daryl Sew,Certainly Health,seed,
Kevin Chiu,Certainly Health,seed,
Alex Pedersen,Egress,pre_seed,
Matthew Kiflu,Egress,pre_seed,
Ammar Alkhouli,Levers,pre_seed,
Motasim Zawawi,Levers,pre_seed,
Kilian Vogele,Invitris,seed,
Patrick Grossmann,Invitris,seed,
Jason Rudin,Clad,pre_seed,
Abhi Patel,Lancey,seed,
Adi Patel,Lancey,seed,
Charles Forman,Storyboarder,pre_seed,
Jason Hitchings,Storyboarder,pre_seed,
Joe Watkins,Storyboarder,pre_seed,
Kristian Russell,Storyboarder,pre_seed,
Kamil Kisielewicz,Interlock,pre_seed,
Shivansh Rustagi,Interlock,pre_seed,
Adam Proschek,OfOne,pre_seed,
William Edwards,OfOne,pre_seed,
Shanelle Roman,Nebula,pre_seed,
Vishnu Menon,Nebula,pre_seed,
Saif Farooqui,CorgiAI,pre_seed,
Jason Goodison,Pair AI,pre_seed,
Parth Detroja,Pair AI,pre_seed,
Abdulrahman Alnamlah,Sirdab,pre_seed,
Naif Alzahri,Sirdab,pre_seed,
Dan Li,Satsuma,seed,
Jonathan Kau,Satsuma,seed,
Ganesh Pimpale,Moonshine,pre_seed,
Harsha Gundala,Moonshine,pre_seed,
Eshaan Moorjani,Vango AI,pre_seed,
Rajen Dey,Vango AI,pre_seed,
Arpan Rau,OutSail Shipping,pre_seed,
Bailey Da Costa,OutSail Shipping,pre_seed,
Joseph Oorebeek,OutSail Shipping,pre_seed,
Alex Kilkka,SimpleHash,pre_seed,
Olly Wilson,SimpleHash,pre_seed,
Allen Wang,Nectar,pre_seed,
Katherine He,Nectar,pre_seed,
Christian Acharte,Orchid Exchange,pre_seed,
Dániel Varga,Orchid Exchange,pre_seed,
Joseph Pomianowski,Orchid Exchange,pre_seed,
Deepak Singla,Fini,pre_seed,
Eddie Raven,Forfeit,pre_seed,
Josh Mitchell,Forfeit,pre_seed,
Eitan Borgnia,Squack,pre_seed,
Elijah Sorey,Squack,pre_seed,
Preston Zhou,Squack,pre_seed,
Ian Tracey,Turntable,pre_seed,
Justin Leder,Turntable,pre_seed,
Wally Gurzynski,Turntable,pre_seed,
Jay Gokhale,Mogara,pre_seed,
Neha Shah,Mogara,pre_seed,
Priyang Shah,Healia Health,pre_seed,
Elijah ben Izzy,DAGWorks,pre_seed,
Stefan Krawczyk,DAGWorks,pre_seed,
Gunnar Carlsson,Unbox AI,pre_seed,
Rickard Brüel Gabrielsson,Unbox AI,pre_seed,
James Spoor,Anarchy,pre_seed,
Matthew Mirman,Anarchy,pre_seed,
Fatih Celikbas,Chart,pre_seed,
Brendan Byrne,LifestyleRX,pre_seed,
Daniel Pfingstgraef,LifestyleRX,pre_seed,
Jack Hilliard,LifestyleRX,pre_seed,
Jason Kerkvliet,LifestyleRX,pre_seed,
Dhruv Mangtani,Notebook Labs,seed,
Nathaniel Masfen-Yan,Notebook Labs,seed,
Solal Afota,Notebook Labs,seed,
Jackson Newhouse,Arroyo,pre_seed,
Micah Wylde,Arroyo,pre_seed,
Eric Ciminelli,TableFlow,pre_seed,
Mitch Patin,TableFlow,pre_seed,
Lucas da Costa,Briefer,pre_seed,
Lucas Vieira,Briefer,pre_seed,
Jitesh Maiyuran,Eggnog AI,pre_seed,
Sam Plank,Eggnog AI,pre_seed,
Rishi Bhuta,Decoherence,pre_seed,
Will Stith,Decoherence,pre_seed,
Joao Victor Aguiar,ECSA,pre_seed,
Rodrigo Marino Fogaça,ECSA,pre_seed,
Vitor Gomes Miranda,ECSA,pre_seed,
Aman Raghuvanshi,pyq,pre_seed,
Emily Dorsey,pyq,pre_seed,
Gabriel Wilson,Terrakotta,pre_seed,
Kusiima Boswell,Terrakotta,pre_seed,
Vincent Wilson,Terrakotta,pre_seed,
Dominic Haul,Sanvivo,seed,
Julius Rachor,Sanvivo,seed,
Nikolai Alemi,Sanvivo,seed,
Sven Wildermann,Sanvivo,seed,
Adam Yaari,Serinus Biosciences,pre_seed,
Maxwell Sherman,Serinus Biosciences,pre_seed,
Antonio Longoria,trebu,seed,
Daniel Akle Carranza,trebu,seed,
Eugene Yakubovich,EdgeBit,pre_seed,
Rob Szumski,EdgeBit,pre_seed,
Russell Haering,EdgeBit,pre_seed,
Janice Min,The Ankler,seed,
Richard Rushfield,The Ankler,seed,
Kriti Arora,Mantys,pre_seed,
Mudit Dangi,Mantys,pre_seed,
Nick Zelei,Neosync,pre_seed,
Derek Chiang,ZeroDev,pre_seed,
Amrit Randhawa,WeReno,pre_seed,
Harry Grewal,WeReno,pre_seed,
Abe Wheeler,Trigo,pre_seed,
Sam Stein,Trigo,pre_seed,
Derek Metcalf,Lavo Life Sciences,pre_seed,
Scott Swarthout,Lavo Life Sciences,pre_seed,
Zach Glick,Lavo Life Sciences,pre_seed,
Charles Weill,CreatorML,pre_seed,
Douwe Osinga,Neptyne,seed,
Jack Amadeo,Neptyne,seed,
Akash Kashyap,Big Smart AI,pre_seed,
Petr Gazarov,Big Smart AI,pre_seed,
Manu Chopra,Linum,seed,
Sahil Chopra,Linum,seed,
Guido Marucci Blas,Cedalio,seed,
Luciana Reznik,Cedalio,seed,
Nico Magni,Cedalio,seed,
Apoorve Singhal,Slidely AI,seed,
Nikhil Shah,Slidely AI,seed,
Akash Mandavilli,Zenfetch,pre_seed,
Gabe Villasana,Zenfetch,pre_seed,
Justin Woodbridge,Dream3D,seed,
Tony Francis,Dream3D,seed,
Jordan Yaqoob,Ruby Card,pre_seed,
Miguel Acero,Ruby Card,pre_seed,
Shariar Kabir,Ruby Card,pre_seed,
Cole Cable,Demospace,pre_seed,
Nick Fiacco,Demospace,pre_seed,
Ingrid van Welie,Torpedo Therapeutics,seed,
Aditya Sharma,Untether Labs,pre_seed,
Lucas Della Bella,Untether Labs,pre_seed,
Ananya Zutshi,Guardian Bio,pre_seed,
Ricky Barrett,Guardian Bio,pre_seed,
Deepit Patil,Craze Technologies,pre_seed,
Kabir Nagral,Craze Technologies,pre_seed,
Craig Weiss,Rome,pre_seed,
Brent Traut,Rainmaker,pre_seed,
Carlos Reyes Stoneham,Rainmaker,pre_seed,
Gonzalo Espinoza Graham,Double,pre_seed,
Wesley Yue,Double,pre_seed,
Grant Pease,Cardinal Gray,pre_seed,
Jack Chapman,Cardinal Gray,pre_seed,
Muhammad Khattak,Cardinal Gray,pre_seed,
Harris Gani,Viddy,pre_seed,
Nihar Patil,Viddy,pre_seed,
Jack O'Grady,Keeling Labs,pre_seed,
Lama Mansour,Soteri Skin,pre_seed,
Rafal Pielak,Soteri Skin,pre_seed,
Adit Patel,Blockscope,pre_seed,
Maharshi Patel,Blockscope,pre_seed,
Alec Dunn,BidSight,pre_seed,
Connor Janson,BidSight,pre_seed,
Joshua Kerber,BidSight,pre_seed,
Amadeo Pellicce,Map3,pre_seed,
Mark Pfluger,Map3,pre_seed,
Philip London,Map3,pre_seed,
Andrew Kouri,Starlight Charging,pre_seed,
Paul Butler,Drifting in Space,seed,
Taylor Baldwin,Drifting in Space,seed,
Ashish Agarwal,Sigma AI,pre_seed,
Pratik Mundra,Sigma AI,pre_seed,
Tyler Myers,Sigma AI,pre_seed,
Adam Shiervani,BuildJet,pre_seed,
Lian Duan,BuildJet,pre_seed,
Jan Schnyder,Waveline,pre_seed,
Kyrill Hux,Waveline,pre_seed,
Nicolas Muntwyler,Waveline,pre_seed,
Stan Wohlwend,Waveline,pre_seed,
Hansel Hansel,Materee,seed,
Steven Walentino,Materee,seed,
Tanvi Surti,Luca,seed,
Yonah Mann,Luca,seed,
Domingo García-Huidobro,Ruuf,seed,
Pedro Saratscheff,Ruuf,seed,
Tomás Campos,Ruuf,seed,
Timothy Seto,Forge Automation,pre_seed,
Walter Raftus,Forge Automation,pre_seed,
Gajendra Khatri,Payfura,pre_seed,
Sagar Agarwal,Payfura,pre_seed,
Deniz Sert,SomnApp,pre_seed,
Shawn Shivdat,SomnApp,pre_seed,
Kabir Nagral,Craze,pre_seed,
David Ouyang,InVision Medical Technology,pre_seed,
Brian Payne,XTraffic,pre_seed,
Everett Ivy,XTraffic,pre_seed,
Luke Adams,XTraffic,pre_seed,
Emmanuel Rex Rodriguez,uwi,pre_seed,
Joseph Tan,uwi,pre_seed,
Eshan Agarwal,Planar,pre_seed,
Viraj Rai,Planar,pre_seed,
Angela Dao,Stellar,pre_seed,
Elise Nguyen,Stellar,pre_seed,
Quan Zhou,Stellar,pre_seed,
Nish Singaraju,Unstatiq,pre_seed,
Sachin Jaishankar,Unstatiq,pre_seed,
Adithya Kavuluru,SuperAPI,pre_seed,
Aditya Agrawal,SuperAPI,pre_seed,
Matthew Turnshek,Iliad,pre_seed,
Vinith Johnson,Sophys,pre_seed,
Thibault Henriet,awen,pre_seed,
Alberto Guillen,Berilium,pre_seed,
Cedric Priscal,Berilium,pre_seed,
Dominic Spinozzi,Berilium,pre_seed,
Eleazar Vega Gonzalez,coil,pre_seed,
Ryan Hall,coil,pre_seed,
George Church,Eugit Therapeutics,pre_seed,
Nizar Batada,Eugit Therapeutics,pre_seed,
Yoshinori Fukazawa,Eugit Therapeutics,pre_seed,
James Thomas,Dialect,seed,
Tejas Sundaresan,Dialect,seed,
Tony Ginart,Dialect,seed,
Neil Movva,Blyss,pre_seed,
Samir Menon,Blyss,pre_seed,
Utkarsh Tandon,Elessar,pre_seed,
Adora Cheung,Instalab,pre_seed,
Alex Cheung,Instalab,pre_seed,
Andrés Recalde,Muffin Data,pre_seed,
Salvatore Calvo,Muffin Data,pre_seed,
Bryan Frimin,Defer,pre_seed,
Charly Poly,Defer,pre_seed,
James Pozdena,moonrepo,pre_seed,
Miles Johnson,moonrepo,pre_seed,
Samrose Ahmed,Matano,pre_seed,
Shaeq Ahmed,Matano,pre_seed,
Shub Viragi,Parabolic,pre_seed,
Christian Green,Homeflow,pre_seed,
Perry Ha,Homeflow,pre_seed,
Amey Chaugule,Denormalized,pre_seed,
Matt Green,Denormalized,pre_seed,
Yarden Shem Tov,Magicflow,pre_seed,
Yotam Hamiel,Magicflow,pre_seed,
Adam Frederik Ingwersen Linnemann,Sorted,pre_seed,
Frederik Ingwersen Linnemann,Sorted,pre_seed,
Inaz Novin,Delight,seed,
Milad Moh,Delight,seed,
Felipe Aragão,Portalform,pre_seed,
Alejandro Rettig,Infinia,seed,
Ianai Urwicz,Infinia,seed,
Luis.R Pellerano,Argovox,pre_seed,
Nelson Munoz,Argovox,pre_seed,
Paras Rajput,Shelf,pre_seed,
Vedant Kumar,Shelf,pre_seed,
Chris Hsu,Unsaddl,pre_seed,
Steve Troy,Unsaddl,pre_seed,
Jasmine Huynh,Cera,pre_seed,
Phi Dang,Cera,pre_seed,
Chandler Craig,Dittofeed,pre_seed,
Maxwell Gurewitz,Dittofeed,pre_seed,
Dirk Jan van Veen,Query Vary,pre_seed,
Walter Pintor,Query Vary,pre_seed,
Colin Snyder,Banabo,pre_seed,
Alex Reyes,Cadence,pre_seed,
Neo Cho,Cadence,pre_seed,
Agni Bhattacharya,Alma Financial,pre_seed,
Dayton Thorpe,Mercator,pre_seed,
Asim Hirji,Plutis,pre_seed,
Kamil Ali,Plutis,pre_seed,
Dustin Lange,IvyCheck,pre_seed,
Tammo Rukat,IvyCheck,pre_seed,
David Hayes,Demo Gorilla,pre_seed,
Manu Zope,Demo Gorilla,pre_seed,
Sahil Sinha,SpareChange,pre_seed,
Sid Premkumar,SpareChange,pre_seed,
Alan Pham,Sunpia,pre_seed,
Ivy Pham,Sunpia,pre_seed,
Vikranth Srivatsa,Sunpia,pre_seed,
Luke Singham,ilumadata,pre_seed,
Matt Sutton,ilumadata,pre_seed,
Collin Schneider,Swishjam,pre_seed,
Zachary Zimbler,Swishjam,pre_seed,
Adam Kaczmarek,Loops,seed,
Chris Frantz,Loops,seed,
Ayan Bandyopadhyay,Psychic,seed,
Jason Fan,Psychic,seed,
Brice Klein,Paul’s Table,pre_seed,
Saba Fazeli,Paul’s Table,pre_seed,
David Correa Orozco,Mirio,pre_seed,
Eric Li,Mirio,pre_seed,
Hari Bhaskaran,Cisterna Biologics,pre_seed,
Kaushik Tiwari,SNR Audio,pre_seed,
Saumik Tiwari,SNR Audio,pre_seed,
Parth Mudgal,Unlogged,pre_seed,
Shardul Lavekar,Unlogged,pre_seed,
Morẹ́nikẹ́ Ẹniọlá Ọláòṣebìkan,KemNet,pre_seed,
Ido Fishbain,Tailorr,pre_seed,
Noam Hertz,Tailorr,pre_seed,
Tal Feld,Tailorr,pre_seed,
Shashwat Shrikhande,DailyPe,pre_seed,
Vamsee Koneru,SpadeWorks,pre_seed,
Kevin Huang,Drivingforce,pre_seed,
Madushan Amarashinghe,Softiva Creatives,pre_seed,
Anji Ismail,Finnt,seed,
Faouzi Elyagoubi,Finnt,seed,
Ethan Bond,Workpage,pre_seed,
Jason Marmon,Workpage,pre_seed,
Logan Frederick,Battle Agents,pre_seed,
Ivan Darmawan,Bakool,seed,
Stephanie Wongsoredjo,Bakool,seed,
Ben Kramer,Monterey AI,seed,
Chun Jiang,Monterey AI,seed,
Bryan Onel,Oneleet,seed,
Erik Vogelzang,Oneleet,seed,
Ora Onel,Oneleet,seed,
Shamik Shrotriya,Sail,pre_seed,
Simar Kohli,Sail,pre_seed,
Jin Kim,Miracle,pre_seed,
Ruben Fiszel,Windmill,pre_seed,
Luke Igel,Kino AI,seed,
Wesley Block,Kino AI,seed,
Eudelio Garza,Rio,seed,
Javier Roberts,Rio,seed,
Ricardo Villarreal Chapa,Rio,seed,
Chirag Mahapatra,Blaze,pre_seed,
Lauren Rothwell,Blaze,pre_seed,
Mathias Nestler,AccessOwl,pre_seed,
Philip Eller,AccessOwl,pre_seed,
Jinjing Liang,Stably AI,seed,
Neil Parker,Stably AI,seed,
Pranay Shetty,Sei,pre_seed,
Ramkumar Venkataraman,Sei,pre_seed,
Naren Manoharan,Wolfia,pre_seed,
Josh Strobel,Envelope Money,seed,
Katelyn Strobel,Envelope Money,seed,
Dane Cook,Tank Payments,pre_seed,
Jad Rahbany,Tank Payments,pre_seed,
Matthew Rybak,Tank Payments,pre_seed,
Buddhadev P. Chaudhuri,Keylika,pre_seed,
Frederik Ceyssens,Keylika,pre_seed,
Gabriel B.,Coverage Cat,seed,
Max Cho,Coverage Cat,seed,
Trey Benedict,Pure,seed,
Eric Yáñez,Holacasa,pre_seed,
Daniel Gomari,iollo,pre_seed,
Christopher Sheehan,spritz.finance,seed,
Ola Wiberg,OWNY,seed,
Umed Latifov,OWNY,seed,
Bruno Jacob,Capix,seed,
Pranov Duggasani,Slingshot Bills,seed,
Zoe Holderness,Slingshot Bills,seed,
Alexandra Zwiener,Arpari,pre_seed,
Toby Edward,Arpari,pre_seed,
Brendan Ashworth,Bunting Labs,pre_seed,
Michael Egan,Bunting Labs,pre_seed,
Diego Escobedo,Lotus,seed,
Mikael Nida,Lotus,seed,
Brendan Quinn,Airhart Aeronautics,pre_seed,
Nikita Ermoshkin,Airhart Aeronautics,pre_seed,
Avi Singh,Accountable,pre_seed,
Shaan Franchi,Accountable,pre_seed,
Daniel Wasserlauf,Paigo,pre_seed,
Antonio de Jesús Santiago Dueñas,Lizza,pre_seed,
Julian May,Lizza,pre_seed,
Nicolas Restrepo Pelaez,Lizza,pre_seed,
Graham Doig,Seaflight Technologies,pre_seed,
William Sutton,Seaflight Technologies,pre_seed,
Miha Mlakar,Popsy,pre_seed,
Mourad Mourafiq,Popsy,pre_seed,
Agnes Lie,Whiz,pre_seed,
Dominic Sumarli,Whiz,pre_seed,
Frederick Widjaja,Whiz,pre_seed,
Amit Bar,Chordio,pre_seed,
Ehud Halberstam,Chordio,pre_seed,
Ehud Halberstam,Chordio,pre_seed,
Nelson Jones,Kula,pre_seed,
Saaras Mehan,Kula,pre_seed,
Donovan So,BricksAI,pre_seed,
Spike Lu,BricksAI,pre_seed,
Chris Navrides,Dev Tools AI,pre_seed,
Etienne DEGUINE,Dev Tools AI,pre_seed,
Sarthak Shrivastava,Floworks AI,seed,
Sudipta Biswas,Floworks AI,seed,
Brycen Wershing,Integrated Reasoning,pre_seed,
David Cox,Integrated Reasoning,pre_seed,
Alexander von Boetticher,Cogram,seed,
Ricardo Wölker,Cogram,seed,
Alec Robins,Rally UXR,series_a,
Oren Friedman,Rally UXR,series_a,
Rani Mavram,Complete,seed,
Zack Field,Complete,seed,
Chang She,LanceDB,seed,
Lei Xu,LanceDB,seed,
Eesha Sharma,Lamar Health,seed,
Nidhi Jain,CloudEagle.ai,seed,
Prasanna Naik,CloudEagle.ai,seed,
Mason A. Chilmonczyk,Andson Biotech,seed,
Akhil Suhag,ShoprTV,seed,
Ashini Gogoi,ALPHS,seed,
Abhi Arora,Fleek,series_a,
Sanket Agarwal,Fleek,series_a,
Dane Hurtubise,Spoken.io,pre_seed,
Geoff Abraham,Spoken.io,pre_seed,
Baran Özkan,Flagright,seed,
Madhu G Nadig,Flagright,seed,
Deboshree Dutta,Criya,seed,
Abraham Vargas,Coba,seed,
Carlos Gonzalez,Coba,seed,
Eduardo Lopez De Leon,Coba,seed,
Joseph Saliba,Coba,seed,
Ben Magolan,Paperplane,seed,
Daniel Kwak,Paperplane,seed,
Jack Hopkins,Paperplane,seed,
Kyle Meloney,Proper,seed,
Travis Gibson,Proper,seed,
Kristian Sinaulan,Bananas,seed,
Mario Gaw,Bananas,seed,
German Saprykin,OnScale,seed,
Tonjé Bakang Tonje,OnScale,seed,
Siamak Freydoonnejad,Campfire (YC W22),seed,
Sina Zargaran,Campfire (YC W22),seed,
Jack Angela,Orbio,seed,
Robert Huppertz,Orbio,seed,
Christian Lau,Dynamo AI,series_a,
Vaikkunth Mugunthan,Dynamo AI,series_a,
Davin Potts,Myria,seed,
Rey Flemings,Myria,seed,
Stephen Handley,Myria,seed,
John Zucchi,Agave,seed,
Pooria Azimi,Agave,seed,
Samantha Zhang,Agave,seed,
Tom Reno,Agave,seed,
Ravi Chachra,VantedgeAI,seed,
Vijay Lavhale,VantedgeAI,seed,
Devin Ajimine,LifeAt,pre_seed,
Marisa Chentakul,LifeAt,pre_seed,
Pouya Rad,LifeAt,pre_seed,
Douglas Lopes,Onyx Private,seed,
Tiago Passinato,Onyx Private,seed,
Victor Santos,Onyx Private,seed,
Camilo Jimenez,Littio,pre_seed,
Christian Knudsen Daccach,Littio,pre_seed,
Ivan Torroledo,Littio,pre_seed,
Luis Huertas,Littio,pre_seed,
Nishant Aggarwal,Emigre,seed,
Tobias Muller,Flike,pre_seed,
Yannick Muller,Flike,pre_seed,
Arjun Mahadevan,doola,series_a,
JP Pincheira,doola,series_a,
Angela Hoover,Andi,seed,
Jed White,Andi,seed,
Chung Hoang,Posh,seed,
Wesley Zheng,Posh,seed,
Adil Bouhdadi,autone,series_a,
Harry Cheslaw,autone,series_a,
Andrés Guerrero Alvarez,Momento,seed,
León Bartolomé Carreño,Momento,seed,
Lois Rogel Vence,Momento,seed,
Emeka Okwuagwu,Duplo,seed,
Tunde Akinnuwa,Duplo,seed,
Yele Oyekola,Duplo,seed,
Perry Zheng,Cash Flow Portal,seed,
Yu An Chan,Heptabase,seed,
YuChuan Wu,Heptabase,seed,
Rajat Jaiswal,AlgoTest,pre_seed,
Allen Calderwood,Quantbase,pre_seed,
Som Mohapatra,Quantbase,pre_seed,
Thomas Stewart,Quantbase,pre_seed,
Eren Canarslan,Olympian Motors,seed,
Jasmine Sungu,Olympian Motors,seed,
Beau Allison,Tranch,seed,
Philip Kelvin,Tranch,seed,
Michael Brzozowski,Bunkyr,pre_seed,
Mike Lewis,Bunkyr,pre_seed,
Brendan Ardagh,Provision,seed,
Luigi La Corte,Provision,seed,
Prashant Upadhyay,PrimeVault,seed,
Tanmay Chaudhari,PrimeVault,seed,
Vivek Kumar,PrimeVault,seed,
Hazim Jumali,Stackup,pre_seed,
John Rising,Stackup,pre_seed,
Sinan Ismail,Durioo,seed,
Prashanth Balasubramanian,Striga,seed,
XX YY,Striga,seed,
Maayan Salom,Elementary Data,seed,
Or Avidov,Elementary Data,seed,
Antonia San Martin Alone,Plutto,pre_seed,
Felipe Domínguez,Plutto,pre_seed,
Ignacio Marquez Covarrubias,Plutto,pre_seed,
Sebastian Margozzini,Plutto,pre_seed,
David Marquez,Shipmates,seed,
Josh Supan,Shipmates,seed,
Greg Sirotek,Glow Energy,seed,
Ross Gruber,Glow Energy,seed,
Abhilash Thulaseedharan,Castled.io,seed,
Arun Thulasidharan,Castled.io,seed,
Franklin George,Castled.io,seed,
Justin Ko,Opkit,seed,
Sherwood Callaway,Opkit,seed,
Manish Shukla,CheqUPI,pre_seed,
Sudhanshu Shekhar,CheqUPI,pre_seed,
Pete Huang,Healthtech 1,seed,
Raj Kohli,Healthtech 1,seed,
Alexander Brown,Alga Biosciences,seed,
Caroline Anne McKeon,Alga Biosciences,seed,
Daria Balatsky,Alga Biosciences,seed,
Eduardo Narvaez,TrackChain,seed,
Hugo Alvarez,TrackChain,seed,
Ian Sharp,inBuild,pre_seed,
Ty Sharp,inBuild,pre_seed,
Max von Wolff,Ozone,seed,
Paidighantam Rao,ODWEN,seed,
Vijay Anand Bhagavatula,ODWEN,seed,
Karun Kurien,Alaan,seed,
Parthi Duraisamy,Alaan,seed,
Abdigani Diriye,Elevate Pay,seed,
Khalid Keenan,Elevate Pay,seed,
Youcef Oudjidane,Elevate Pay,seed,
Ben Sand,Strong Compute,seed,
Arjun Soin,Clinikally,seed,
Nishant Maggon,Clinikally,seed,
Asher Adeniyi,Eazipay,pre_seed,
Efosa Uwoghiren,Eazipay,pre_seed,
Kingsley Michael,Eazipay,pre_seed,
Simeon Goolsby,Nasdisc,seed,
Andrew Jajack,Spot Health,seed,
Juan Pablo Montoya,Momentu,seed,
Noam Grebler Farras,Momentu,seed,
Emil Dalgård Rasmussen,Stablegains,seed,
Kamil Ryszkowski,Stablegains,seed,
Carlos Tejeda,Pideaky,seed,
Oscar Rydberg,Pideaky,seed,
Rafael Tejeda Elizondo,Pideaky,seed,
Kris Tryber,EXO Freight,series_a,
Kurtis Tryber,EXO Freight,series_a,
Andrew McEwen,Secoda,series_a,
Etai Mizrahi,Secoda,series_a,
Gabriel Harper,Meticulous,seed,
Marc Laurent,Carbonfact,series_a,
Martin Daniel,Carbonfact,series_a,
Romain Champourlier,Carbonfact,series_a,
Almas Beleshov,beU delivery,seed,
Hao Zheng,beU delivery,seed,
Matvei Vasilev,beU delivery,seed,
Adam McAskill,Evidence,seed,
Sean Hughes,Evidence,seed,
Chi Pham,AnFin,seed,
Michael Do,AnFin,seed,
Phuoc Tran,AnFin,seed,
Akshay Shekhawat,Metlo,pre_seed,
Shri Sukhani,Metlo,pre_seed,
Mauricio Morales,DailyBot,pre_seed,
Sergio Florez,DailyBot,pre_seed,
Nathaniel Ricca,Nook,seed,
Robert Huynh,Nook,seed,
Alexandre Maluli,Zazos,seed,
Murilo Narciso,Zazos,seed,
Roger Garcia,Zazos,seed,
Aditya Padwal,Sero,pre_seed,
Jai Thirani,Sero,pre_seed,
Channy Hong,Vansec,pre_seed,
Ike Jin Park,Vansec,pre_seed,
Basel Salahieh,Vimmerse,seed,
Adam D. Sommer,Kable,seed,
Ivo Verhaegh,Powerhouse AI,pre_seed,
Kushal Pillay,Powerhouse AI,pre_seed,
Etai Avrahami,FlyCode,seed,
Jake Vacovec,FlyCode,seed,
Tzachi Davidovich,FlyCode,seed,
Alexander Zhou,Shopscribe,seed,
Lorenzo Sani,Shopscribe,seed,
Alan Nowogrodski,Caddie,seed,
Marshall Johnston,Caddie,seed,
Gabriel Bayomi,Openlayer,series_a,
Rishab Ramanathan,Openlayer,series_a,
Vikas Nair,Openlayer,series_a,
Magnus Liungman,NudgeLabs,pre_seed,
Edward Louth,Grai.io,pre_seed,
Ian Eaves,Grai.io,pre_seed,
Jay Goel,Hotswap,seed,
Len Boyette,Hotswap,seed,
Aaron Evans,OneShop,seed,
Albert Chuang,OneShop,seed,
Alexandre Rouboud,Bitstack,seed,
Kabir Sethi,Bitstack,seed,
Kai Feng,1Flow,seed,
Kartikye Mittal,Dots,seed,
Sahil Hasan,Dots,seed,
Kennan Davison,Skio,seed,
David Molot,hotglue,seed,
Hassan Syyid,hotglue,seed,
Carlos Correa,MejorCDT,seed,
David Susa,MejorCDT,seed,
Aditya Mehta,Suggestr,pre_seed,
Oleksii Sidorov,Suggestr,pre_seed,
Ilana Nasser,Vendah,seed,
Luis Felipe Franco,Vendah,seed,
Marcelo Canovas,Vendah,seed,
Pedro Pedruzzi,Vendah,seed,
Brian Anglin,Superwall,seed,
Jake Mor,Superwall,seed,
Christophe Robilliard,Kashin,pre_seed,
José Manuel Palacios Díaz,Kashin,pre_seed,
Gautam Jayaraman,Onsite Pro,pre_seed,
Sam Steyer,Onsite Pro,pre_seed,
Alejandro Flores Hernandez,QUIK,pre_seed,
Mauricio Martínez,QUIK,pre_seed,
Amar Kumar,KaiPod Learning,seed,
Bennett Matthews,Sintellium AI,series_a,
Christopher Holt,Novig,seed,
Jacob Fortinsky,Novig,seed,
Kelechi Ukah,Novig,seed,
Andrea Bonapersona,Trendex,seed,
Jean-Joseph MARIANI,Trendex,seed,
Barry Peterson,Every,series_a,
Rajeev Behera,Every,series_a,
Ciarán O'Mara,Protex AI,series_b,
Dan Hobbs,Protex AI,series_b,
Alex Feiszli,Netmaker,seed,
Anupom Syam,Tackle,pre_seed,
Fariah Mahzabeen,Tackle,pre_seed,
Amit Kumar Verma,HECCO Technologies Inc (Prescribe),seed,
Nived Narayanan,HECCO Technologies Inc (Prescribe),seed,
Sreeshyam C A,HECCO Technologies Inc (Prescribe),seed,
Amitabh Rao,Ramberwave,series_a,
