company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Multis,https://www.crunchbase.com/organization/multis,9350000.0,11.0,7000000.0,,2019-01-01,1.0,0.0,20,active,2.0,c_00011_00050,9350000.0,3,series_a,2021-12-17,7000000.0,2.0,https://www.linkedin.com/company/13991256,,https://twitter.com/multisHQ,"Thibaut Sahaghian, Théophile Villard","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Professional Services, Software"
Coderhouse,https://www.crunchbase.com/organization/coderhouse,14000000.0,198.0,13500000.0,,2019-01-01,,,7,active,2.0,c_00101_00250,14000000.0,3,series_a,2021-07-29,13500000.0,3.0,https://www.linkedin.com/company/coderhouse,https://www.facebook.com/coderhouse,https://twitter.com/coderhouse,"Christian Patiño, Nahuel Lema, Pablo Ferreiro","Education, Software"
Matter,https://www.crunchbase.com/organization/matter-ec5e,7125000.0,,7000000.0,,2019-01-01,,,11,active,2.0,c_00001_00010,7125000.0,2,series_a,2021-10-06,7000000.0,2.0,https://www.linkedin.com/company/getmatterapp,,https://twitter.com/getmatterapp,"Ben Springwater, Robert Mackenzie","Apps, Media and Entertainment, Sales and Marketing, Software"
Unflow,https://www.crunchbase.com/organization/quorum-92a9,2150000.0,,2000000.0,,2019-01-01,1.0,0.0,5,active,3.0,c_00001_00010,2150000.0,2,seed,2020-07-22,2000000.0,3.0,https://www.linkedin.com/company/monaru/,,,"David Newell, Patrick Finlay, Romy Lynch","Apps, Information Technology, Software"
Vendr,https://www.crunchbase.com/organization/vendr,216000000.0,23.0,150000000.0,,2019-01-01,,,11,active,4.0,c_00101_00250,216000000.0,5,series_b,2022-06-16,150000000.0,2.0,https://www.linkedin.com/company/vendr-co,https://www.facebook.com/savewithvendr,https://twitter.com/VendrHQ,"Aaron White, Ryan Neu","Information Technology, Software, Transportation"
BuildBuddy,https://www.crunchbase.com/organization/buildbuddy,3300000.0,2.0,3150000.0,,2019-01-01,,,7,active,1.0,c_00011_00050,3300000.0,2,seed,2020-12-01,3150000.0,2.0,https://www.linkedin.com/company/buildbuddy,https://www.facebook.com/buildbuddy.io/,https://twitter.com/buildbuddy_io,"Siggi Simonarson, Tyler Williams",Software
Brite Benefits,https://www.crunchbase.com/organization/brite-benefits,11050000.0,,7800000.0,,2019-01-01,,,3,active,1.0,c_00011_00050,11050000.0,4,series_a,2022-07-19,7800000.0,1.0,https://www.linkedin.com/company/getbritehr,,,Ben Hale,"Administrative Services, Education, Health Care, Software"
MedMe Health,https://www.crunchbase.com/organization/medme-health,3547421.0,4.0,3400000.0,,2019-01-01,,,10,active,4.0,c_00011_00050,3547421.0,5,seed,2022-03-17,3400000.0,3.0,https://www.linkedin.com/company/medme-health,https://www.facebook.com/medmehealth/,http://twitter.com/medmehealth,"Nicholas Hui, Purya Sarmadi, Rui Su","Health Care, Other, Software"
Factored Quality,https://www.crunchbase.com/organization/factored-quality,7100000.0,3.0,1500000.0,,2019-01-01,,,7,active,1.0,c_00011_00050,7100000.0,3,seed,2023-07-01,1500000.0,5.0,https://www.linkedin.com/company/factored-quality/,,,"Benjamin Kohn, Justin Seidenfeld, Lucas Fridman, Lucas Lappe, Prince Ghosh",Transportation
Verihubs,https://www.crunchbase.com/organization/verihubs,2800000.0,7.0,2800000.0,,2019-01-01,,,16,active,2.0,c_00051_00100,2800000.0,3,seed,2021-08-07,2800000.0,2.0,https://www.linkedin.com/company/verihubs,https://www.facebook.com/VERIHUBS,,"Rick Firnando, Williem Williem","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Science and Engineering, Software"
NavTrac,https://www.crunchbase.com/organization/navtrac,9157000.0,5.0,3867000.0,,2019-01-01,,,11,active,3.0,c_00011_00050,9157000.0,7,seed,2022-04-15,3867000.0,2.0,https://www.linkedin.com/company/navtrac,https://www.facebook.com/navtracai,https://twitter.com/navtracai,"John Daniels, Mihail Pivtoraiko","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software, Transportation"
Lume Health,https://www.crunchbase.com/organization/lume-health,1000000.0,1.0,1000000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,1000000.0,1,seed,2020-08-24,1000000.0,2.0,https://www.linkedin.com/company/lume-health/,,,"Christopher Chang, Shantanu Joshi","Community and Lifestyle, Health Care, Professional Services"
MindPortal,https://www.crunchbase.com/organization/mindportal,5000000.0,18.0,5000000.0,,2019-01-01,0.0,7.0,10,active,1.0,c_00001_00010,5000000.0,2,seed,2021-05-24,5000000.0,3.0,https://www.linkedin.com/company/mindportal/,,,"Baber Jack, Ekram Alam, Jack Baber","Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering"
mello,https://www.crunchbase.com/organization/mello,245000.0,,125000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,245000.0,2,pre_seed,2021-08-01,125000.0,3.0,https://www.linkedin.com/company/itsmello,,https://twitter.com/mello_SF,"Alex Zvaniga, Bharat Kilaru, CG Chen","Administrative Services, Health Care, Software"
Archbee,https://www.crunchbase.com/organization/archbee,3000000.0,5.0,2000000.0,,2019-01-01,,,5,active,3.0,c_00011_00050,3000000.0,2,seed,2022-02-14,2000000.0,1.0,https://www.linkedin.com/company/archbee,https://www.facebook.com/archbeehq,https://twitter.com/archbeehq,Dragos Bulugean,"Information Technology, Software"
Quota Lab,https://www.crunchbase.com/organization/quota-lab,16984860.0,3.0,11000000.0,,2019-01-01,,,30,active,1.0,c_00011_00050,16984860.0,5,series_a,2022-08-16,11000000.0,3.0,https://www.linkedin.com/company/quotalab,,,"Andy Choi, Dan Hong, Pilseon Jun","Financial Services, Software"
Avawatz,https://www.crunchbase.com/organization/avawatz,195100.0,10.0,195100.0,,2019-01-01,,,2,active,1.0,c_00011_00050,195100.0,1,pre_seed,2023-03-01,195100.0,1.0,https://www.linkedin.com/company/avawatz,https://www.facebook.com/Avawatz-104116278846445,https://twitter.com/Avawatz_Co,Rajini Anachi,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Fair Square Medicare,https://www.crunchbase.com/organization/fair-square-medicare,15000000.0,4.0,15000000.0,,2019-01-01,0.0,0.0,3,active,1.0,c_00011_00050,15000000.0,2,series_a,2022-08-25,15000000.0,1.0,,https://www.facebook.com/Fair-Square-Medicare-101215091620166/,,Daniel Petkevich,"Community and Lifestyle, Financial Services, Health Care"
Nomod,https://www.crunchbase.com/organization/nomod,3400000.0,3.0,3400000.0,,2019-01-01,,,6,active,1.0,c_00001_00010,3400000.0,2,seed,2021-11-15,3400000.0,1.0,https://www.linkedin.com/company/nomod/,,,Omar Kassim,"Financial Services, Payments"
Polytomic,https://www.crunchbase.com/organization/polytomic,2400000.0,,2400000.0,,2019-01-01,,,10,active,1.0,c_00011_00050,2400000.0,2,seed,2021-02-03,2400000.0,2.0,https://www.linkedin.com/company/polytomic/,,https://twitter.com/polytomic,"Ghalib Suleiman, Nathan Yergler","Data and Analytics, Information Technology, Other, Sales and Marketing, Software"
Ardis AI,https://www.crunchbase.com/organization/ardis-ai,150000.0,,150000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,150000.0,1,seed,2020-03-16,150000.0,3.0,https://www.linkedin.com/company/ardis-ai/,,,"Brandon Whang, Julie Mecca, Kyle Lewis","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Synapsica,https://www.crunchbase.com/organization/synapsica,311900000.0,35.0,311900000.0,,2019-01-01,,,5,active,4.0,c_00011_00050,311900000.0,4,series_a,2021-06-23,311900000.0,4.0,https://www.linkedin.com/company/synapsica/,https://www.facebook.com/SynapsicaAI/,https://twitter.com/synapsicaai,"Cherian Dr, Gandharv Goyal, Kuldeep Singh Chauhan, Meenakshi Singh",Health Care
Roboflow,https://www.crunchbase.com/organization/roboflow,99714994.0,14.0,40000000.0,,2019-01-01,6.0,0.0,25,active,4.0,c_00011_00050,99729994.0,6,series_b,2024-11-19,40000000.0,2.0,https://www.linkedin.com/company/roboflow-ai/,,https://twitter.com/roboflowAI,"Brad Dwyer, Joseph Nelson","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Kurios,https://www.crunchbase.com/organization/kurios-technologies,2425000.0,,2300000.0,,2019-01-01,,,8,active,1.0,c_00011_00050,2425000.0,3,seed,2022-03-18,2300000.0,2.0,https://www.linkedin.com/school/kurios-la,https://www.facebook.com/kurios.la,,"Carlos Lau, Luis Alonso Ubillas","Education, Other, Software"
Altay Therapeutics,https://www.crunchbase.com/organization/altay-therapeutics,3150000.0,3.0,3000000.0,,2019-01-01,,,8,active,4.0,c_00001_00010,3235000.0,6,seed,2022-09-21,3000000.0,2.0,,,,"Ali Ozes, Osman Nidai Ozes","Biotechnology, Health Care, Science and Engineering"
GoBuild (fka Brick),https://www.crunchbase.com/organization/brick,125000.0,,125000.0,,2019-01-01,,,2,active,1.0,c_00011_00050,125000.0,2,pre_seed,2021-03-22,125000.0,2.0,https://www.linkedin.com/company/gobuild-construction/,,https://twitter.com/brick_labs,"Chapman Snowden, Drew Barrett","Financial Services, Other, Software"
Shef,https://www.crunchbase.com/organization/shef,102300000.0,8.0,73500000.0,,2019-01-01,4.0,0.0,36,active,3.0,c_00101_00250,109300000.0,5,series_b,2023-03-01,73500000.0,2.0,https://www.linkedin.com/company/ordershef,https://www.facebook.com/ordershef,https://www.twitter.com/ordershef,"Alvin Salehi, Joey Grassia","Commerce and Shopping, Food and Beverage, Sales and Marketing"
Insight Browser,https://www.crunchbase.com/organization/lumos-6f11,1500000.0,1.0,1500000.0,,2019-01-01,2.0,0.0,5,active,1.0,c_00011_00050,1500000.0,1,seed,2019-03-18,1500000.0,2.0,,,https://twitter.com/insightbrowser,"Archa Jain, Shubhi Nigam","Advertising, Internet Services, Sales and Marketing, Software"
Zeit Medical,https://www.crunchbase.com/organization/zeit-medical,2125000.0,2.0,2000000.0,,2019-01-01,0.0,1.0,11,active,3.0,c_00001_00010,2125000.0,2,seed,2021-10-29,2000000.0,2.0,https://www.linkedin.com/company/zeitmedical,https://www.facebook.com/zeitmed,https://twitter.com/zeitmedical,"Orestis Vardoulis, Urs Naber","Biotechnology, Health Care, Science and Engineering"
Million Marker,https://www.crunchbase.com/organization/million-marker,150000.0,3.0,150000.0,,2019-01-01,,,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/million-marker/,,https://twitter.com/MillionMarkers,"Bhavna Kapoor, Jenna Hua","Health Care, Sports"
NextPay,https://www.crunchbase.com/organization/nextpay-3f8a,80000000.0,1.0,80000000.0,,2019-01-01,,,19,active,3.0,c_00051_00100,80000000.0,2,seed,2021-07-28,80000000.0,2.0,https://www.linkedin.com/company/nextpayph/about/,,,"Aldrich Tan, Don Pansacola","Financial Services, Payments"
SubscriptionFlow,https://www.crunchbase.com/organization/subscriptionflow,500000.0,2.0,500000.0,,2019-01-01,,,1,active,1.0,c_00101_00250,500000.0,1,pre_seed,2022-03-22,500000.0,1.0,https://www.linkedin.com/company/subscription-flow,https://www.facebook.com/SubscriptionFlow,https://twitter.com/SubscriptionFL,Kashif Saleem,"Other, Payments, Software"
Alude,https://www.crunchbase.com/organization/alude,3450000.0,1.0,3300000.0,,2019-01-01,,,12,active,4.0,c_00001_00010,3450000.0,2,seed,2020-09-30,3300000.0,3.0,https://www.linkedin.com/company/aludealugueldescomplicado/,,,"Alef Miranda, Alexandre Dubugras, Jota Junior","Data and Analytics, Real Estate, Software"
ContaLink,https://www.crunchbase.com/organization/contalink,2700000.0,1.0,2200000.0,,2019-01-01,,,9,active,2.0,c_00011_00050,2700000.0,3,seed,2022-03-15,2200000.0,1.0,https://www.linkedin.com/company/contalink/about/,https://www.facebook.com/contalink/,https://twitter.com/@contalink,Eduardo Williams,"Financial Services, Professional Services, Software"
Artifact_2,https://www.crunchbase.com/organization/artifact-191c,5125000.0,,5000000.0,,2019-01-01,1.0,0.0,9,active,2.0,c_00011_00050,5125000.0,3,seed,2022-12-15,5000000.0,3.0,https://www.linkedin.com/company/heyartifact/,https://www.facebook.com/artifactpersonalpodcasts,https://twitter.com/heyartifact,"George Quraishi, Martin G., Ross Chanin","Community and Lifestyle, Media and Entertainment, Music and Audio, Video"
Mable (Neurolytic Healthcare),https://www.crunchbase.com/organization/neurolytic-healthcare,3250000.0,,3200000.0,,2019-01-01,,,8,active,1.0,c_00011_00050,3250000.0,4,seed,2022-07-27,3200000.0,2.0,https://www.linkedin.com/company/mable-health/,https://m.facebook.com/mablehealth/,,"Inna Nicole Thalmann, Roman Rothaermel","Biotechnology, Health Care, Science and Engineering"
Able Jobs,https://www.crunchbase.com/organization/able-jobs,2300000.0,8.0,500000.0,,2019-01-01,,,6,active,2.0,c_00051_00100,2300000.0,3,seed,2022-11-17,500000.0,3.0,https://www.linkedin.com/company/ablejobs/,,,"Ravish Agrawal, Siddharth Srivastav, Swatantra Kumar","Administrative Services, Education, Professional Services"
Prospa,https://www.crunchbase.com/organization/prospa-60e4,3925000.0,1.0,3800000.0,,2019-01-01,,,14,active,1.0,c_00011_00050,3925000.0,3,pre_seed,2021-09-08,3800000.0,3.0,https://www.linkedin.com/company/prospabank/,https://www.facebook.com/getprospa,https://twitter.com/getprospa,"Chioma Ugo, Frederik Obasi, Rodney Jackson-Cole","Apps, Financial Services, Lending and Investments, Platforms, Software"
Nestybox,https://www.crunchbase.com/organization/nestybox,125000.0,,125000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,125000.0,1,seed,2020-08-25,125000.0,2.0,https://www.linkedin.com/company/nestybox,,https://twitter.com/nestybox,"Cesar Talledo, Rodny Molina","Apps, Platforms, Software"
Pylons,https://www.crunchbase.com/organization/pylons,3200000.0,2.0,3200000.0,,2019-01-01,0.0,0.0,6,active,1.0,c_00011_00050,3200000.0,1,seed,2023-07-11,3200000.0,1.0,https://www.linkedin.com/company/pylons/,,https://www.twitter.com/pylonstech,Michael Sofaer,"Blockchain and Cryptocurrency, Other, Software"
Modern Village,https://www.crunchbase.com/organization/modern-village,150000.0,,150000.0,,2019-01-01,,,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2020-03-16,150000.0,1.0,,,,Avni Patel Thompson,Community and Lifestyle
taxProper,https://www.crunchbase.com/organization/taxproper,2150000.0,4.0,2000000.0,,2019-01-01,,,4,active,2.0,c_00011_00050,2150000.0,2,seed,2020-06-06,2000000.0,2.0,https://www.linkedin.com/company/taxproper/,https://www.facebook.com/taxProper/,,"Geoff Segal, Thomas Dowling","Consumer Electronics, Financial Services, Hardware, Software"
Slapdash,https://www.crunchbase.com/organization/slapdash-app,3700000.0,2.0,3700000.0,,2019-01-01,,,8,active,1.0,c_00001_00010,3700000.0,2,seed,2021-03-18,3700000.0,3.0,https://www.linkedin.com/company/slapdashapp,,http://www.twitter.com/slapdash_app,"Dmitry Koterov, Ivan Kanevski, Lester Lee","Information Technology, Internet Services, Software"
Nomad Rides,https://www.crunchbase.com/organization/nomad-7453,3500000.0,1.0,1800000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,3500000.0,2,seed,2022-08-15,1800000.0,3.0,https://www.linkedin.com/company/nomadrides,https://www.facebook.com/nomadRides1150,https://twitter.com/nomad_Rides,"Daniel Jones, Gnandeep Moturi, Michael McHugh","Apps, Software, Transportation, Travel and Tourism"
Farm Theory,https://www.crunchbase.com/organization/farm-theory,1596752.0,3.0,120000000.0,,2019-01-01,,,3,active,1.0,c_00051_00100,1596752.0,2,seed,2024-02-27,120000000.0,2.0,https://www.linkedin.com/company/farmtheory/,,,"Arpit Agarwal, Sakshi Agarwal","Agriculture and Farming, Other, Transportation"
Fancy,https://www.crunchbase.com/organization/fancy-9775,5125000.0,1.0,125000.0,,2019-01-01,,,2,active,1.0,c_00011_00050,5125000.0,2,seed,2020-08-25,125000.0,2.0,https://www.linkedin.com/company/fancy-app/,https://www.facebook.com/fancysnacksapp,https://twitter.com/Fancysnacksapp,"Arnie Englander, Jack Wilson","Administrative Services, Apps, Food and Beverage, Mobile, Software, Transportation"
Encuadrado,https://www.crunchbase.com/organization/encuadrado,1625000.0,4.0,1500000.0,,2019-01-01,,,4,active,1.0,c_00011_00050,1625000.0,2,seed,2021-11-02,1500000.0,2.0,https://www.linkedin.com/company/encuadrado,https://www.facebook.com/soyencuadrado,https://twitter.com/soyencuadrado,"Thomas Maremaa, Tomas Aguilera","Financial Services, Information Technology, Payments, Software"
Kitchenful,https://www.crunchbase.com/organization/kitchenful,2025000.0,1.0,1900000.0,,2019-01-01,1.0,0.0,9,active,4.0,c_00001_00010,2025000.0,2,seed,2021-10-21,1900000.0,2.0,https://www.linkedin.com/company/kitchenful,https://www.facebook.com/kitchenful,,"Christian Hartung, Christian Schiller","Administrative Services, Commerce and Shopping, Food and Beverage"
Hoss,https://www.crunchbase.com/organization/hoss-7a2e,1600000.0,2.0,1600000.0,,2019-01-01,,,9,active,1.0,c_00001_00010,1600000.0,1,seed,2020-06-18,1600000.0,3.0,https://www.linkedin.com/company/hossapp/,,https://twitter.com/Hossapp,"Cameron Cooper, Matt Hawkins, Trung Vu","Apps, Software"
Rinsed,https://www.crunchbase.com/organization/rinsed-55f5,35000000.0,,20000000.0,,2019-01-01,,,5,active,3.0,c_00051_00100,35000000.0,3,series_b,2023-04-25,20000000.0,3.0,https://www.linkedin.com/company/rinsed,,,"Austin Esecson, Nicholas Hippenmeyer, Samuel Logan","Commerce and Shopping, Other, Software"
Preclusio,https://www.crunchbase.com/organization/preclusio,150000.0,,150000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/preclusio/,,https://twitter.com/preclusio,"Heather Glenn Wade, John Wade","Information Technology, Privacy and Security, Software"
Omni,https://www.crunchbase.com/organization/omni-5e86,1175000.0,,1175000.0,,2019-01-01,,,9,active,2.0,c_00001_00010,1175000.0,1,seed,2020-08-24,1175000.0,3.0,https://www.linkedin.com/company/addomni/,,,"Akshay Ramaswamy, Andrew Chang, Chetan Rane","Information Technology, Internet Services, Software"
Adyn,https://www.crunchbase.com/organization/adyn,2625000.0,7.0,2500000.0,,2019-01-01,,,12,active,3.0,c_00001_00010,2625000.0,2,seed,2021-04-19,2500000.0,1.0,https://www.linkedin.com/company/adyn/,https://www.facebook.com/adynhealth,https://twitter.com/adynhealth,Elizabeth Ruzzo,"Biotechnology, Health Care, Science and Engineering"
Cuboh,https://www.crunchbase.com/organization/cuboh,1394774.0,29.0,40000.0,,2019-01-01,1.0,0.0,8,active,2.0,c_00101_00250,1428711.0,4,seed,2021-03-01,40000.0,2.0,https://www.linkedin.com/company/getcuboh/,https://www.facebook.com/pg/getcuboh/,https://twitter.com/getcuboh,"Juan Orrego, Sinan Sari","Commerce and Shopping, Information Technology, Internet Services, Mobile, Platforms, Sales and Marketing, Software"
Revolve Surgical,https://www.crunchbase.com/organization/revolve-surgical-inc,125000.0,7.0,125000.0,,2019-01-01,0.0,5.0,4,active,1.0,c_00001_00010,125000.0,3,pre_seed,2021-08-31,125000.0,3.0,https://www.linkedin.com/company/revolve-surgical,,,"Alex Gordon, Matthew Kang, Peter Francis","Hardware, Health Care, Science and Engineering, Software"
Nara,https://www.crunchbase.com/organization/nara-8b6e,500000.0,2.0,500000.0,,2019-01-01,,,6,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-22,500000.0,3.0,https://www.linkedin.com/company/naraai,,https://twitter.com/join_nara,"Angela Castillo Llinas, Felipe Abello, Oscar Rojas","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Orderli,https://www.crunchbase.com/organization/orderli,1063793.0,2.0,875000.0,,2019-01-01,,,4,active,1.0,c_00001_00010,1063793.0,3,seed,2023-02-06,875000.0,3.0,https://www.linkedin.com/company/orderli,https://www.facebook.com/Orderli.nl,https://twitter.com/OrderliNL,"Dorus van den Oord, Maurits Franken, Sven van der Zee","Food and Beverage, Software, Travel and Tourism"
HireSure,https://www.crunchbase.com/organization/hiresure,3001780.0,3.0,207000000.0,,2019-01-01,,,6,active,2.0,c_00011_00050,3001780.0,2,seed,2023-02-15,207000000.0,5.0,https://www.linkedin.com/company/hiresure/,,https://twitter.com/hire_sure,"Anshul Mishra, Anurag Dixit, Kalyandhar Vinukonda, Ramesh Konatham, Vineet Dwivedi","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Sytex,https://www.crunchbase.com/organization/sytex,1100000.0,,1100000.0,,2019-01-01,,,1,active,1.0,c_00011_00050,1100000.0,1,pre_seed,2022-08-22,1100000.0,4.0,https://www.linkedin.com/company/sytexpm,https://www.facebook.com/Sytexio-339786256719204,https://mobile.twitter.com/sytexhq,"Federico Garcia Dura, Juan Antonio Alvarez, Juanjo Ferrero, Mariano Lisiotti","Administrative Services, Other, Professional Services, Software"
StowNest Storage,https://www.crunchbase.com/organization/stownest-storage,630000.0,,505000.0,,2019-01-01,,,6,active,1.0,c_00101_00250,630000.0,2,seed,2021-12-01,505000.0,4.0,https://www.linkedin.com/company/stownest-storage,https://www.facebook.com/stownest,https://twitter.com/stowneststorage,"Amieth Kumar, Ramesh Chincholi, Srinivasa Murthy, Sudhindra Subbarao","Data and Analytics, Internet Services, Navigation and Mapping, Other, Real Estate, Transportation"
Mightyapp,https://www.crunchbase.com/organization/mightyapp,150000.0,1.0,150000.0,,2019-01-01,2.0,0.0,2,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,1.0,,,https://twitter.com/mightyapp,Suhail Doshi,"Apps, Software"
Dive Health,https://www.crunchbase.com/organization/dive-health,125000.0,,125000.0,,2019-01-01,1.0,0.0,1,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-08-31,125000.0,2.0,https://www.linkedin.com/company/dive-health,https://www.facebook.com/divehealth,,"Inna Nicole Thalmann, Roman Rothaermel",Health Care
Refinery,https://www.crunchbase.com/organization/refinery,1650000.0,5.0,1500000.0,,2019-01-01,,,1,active,1.0,c_00001_00010,1650000.0,2,seed,2019-09-01,1500000.0,2.0,https://www.linkedin.com/company/refinery/,https://www.facebook.com/refinery.io/,https://twitter.com/refineryteam,"Free Wortley, Luke Simshauser","Hardware, Internet Services, Software"
PeopleCQ,https://www.crunchbase.com/organization/peoplecq,125000.0,,125000.0,,2019-01-01,,,1,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-03-23,125000.0,1.0,https://www.linkedin.com/company/peoplecq/,https://www.facebook.com/profile.php?id=61554153965728,,Mostafa Ashour,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software"
Vori,https://www.crunchbase.com/organization/vori,10150000.0,17.0,10000000.0,,2019-01-01,2.0,0.0,8,active,2.0,c_00011_00050,10150000.0,3,series_a,2022-08-03,10000000.0,3.0,https://www.linkedin.com/company/vori/,,https://twitter.com/VoriHQ,"Brandon Hill, Robert Pinkerton, Tremaine Kirkman","Apps, Commerce and Shopping, Food and Beverage, Platforms, Software, Transportation"
Hey Healthcare,https://www.crunchbase.com/organization/hey-healthcare,150000.0,,150000.0,,2019-01-01,,,2,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/hey-healthcare/about/,,https://twitter.com/HeyHealthcare,"Andrew Coyle, Evelyn Gillie","Apps, Financial Services, Health Care, Information Technology, Software"
BearBuzz,https://www.crunchbase.com/organization/bearbuzz,150000.0,,150000.0,,2019-01-01,,,1,closed,1.0,c_00001_00010,150000.0,1,pre_seed,2019-03-18,150000.0,2.0,,,,"Hetong Li, Richard Cao","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing"
